# Key,Recommendation_1,Recommendation_2,Recommendation_3,Recommendation_4,Recommendation_5,Recommendation_6,Recommendation_7,Recommendation_8,Recommendation_9,Recommendation_10,Recommendation_11,Recommendation_12,Recommendation_13,Recommendation_14,Recommendation_15,Recommendation_16,Recommendation_17,Recommendation_18,Recommendation_19,Recommendation_20,Recommendation_21,Recommendation_22,Recommendation_23,Recommendation_24,Recommendation_25,Recommendation_26,Recommendation_27,Recommendation_28,Recommendation_29,Recommendation_30,Recommendation_31,Recommendation_32,Recommendation_33,Recommendation_34,Recommendation_35,Recommendation_36,Recommendation_37,Recommendation_38,Recommendation_39,Recommendation_40,Recommendation_41,Recommendation_42,Recommendation_43,Recommendation_44,Recommendation_45,Recommendation_46,Recommendation_47,Recommendation_48,Recommendation_49,Recommendation_50,Recommendation_51,Recommendation_52,Recommendation_53,Recommendation_54,Recommendation_55,Recommendation_56,Recommendation_57,Recommendation_58,Recommendation_59,Recommendation_60,Recommendation_61,Recommendation_62,Recommendation_63,Recommendation_64,Recommendation_65,Recommendation_66,Recommendation_67,Recommendation_68,Recommendation_69,Recommendation_70,Recommendation_71,Recommendation_72,Recommendation_73,Recommendation_74,Recommendation_75,Recommendation_76,Recommendation_77,Recommendation_78,Recommendation_79,Recommendation_80,Recommendation_81,Recommendation_82,Recommendation_83,Recommendation_84,Recommendation_85,Recommendation_86,Recommendation_87,Recommendation_88,Recommendation_89,Recommendation_90,Recommendation_91,Recommendation_92,Recommendation_93,Recommendation_94,Recommendation_95,Recommendation_96,Recommendation_97,Recommendation_98,Recommendation_99,Recommendation_100
US_0000000000000627,US_0000000000004002,US_0000000000003826,US_0000000000003624,US_0000000000005709,US_0000000000005785,US_0000000000005705,US_0000000000005786,US_0000000000003798,US_0000000000001719,US_0000000000000640,US_0000000000025166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000001155,US_0000000000000088,US_0000000000001017,US_0000000000000294,US_0000000000025261,US_0000000000002803,US_0000000000000821,US_0000000000001234,US_0000000000005058,US_0000000000010529,US_0000000000001331,US_0000000000000129,US_0000000000005046,US_0000000000030606,US_0000000000000092,US_0000000000001943,US_0000000000002249,US_0000000000001793,US_0000000000001792,US_0000000000001322,US_0000000000004526,US_0000000000000027,US_0000000000001360,US_0000000000001955,US_0000000000001400,US_0000000000002088,US_0000000000001475,US_0000000000002372,US_0000000000003988,US_0000000000002326,US_0000000000001812,US_0000000000007783,US_0000000000000286,US_0000000000001262,US_0000000000000208,US_0000000000000289,US_0000000000020375,US_0000000000000107,US_0000000000000108,US_0000000000010534,US_0000000000001044,US_0000000000017873,US_0000000000005587,US_0000000000010292,US_0000000000003633,US_0000000000003852,US_0000000000004023,US_0000000000009035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000003145,US_0000000000001400,US_0000000000000071,US_0000000000001322,US_0000000000000027,US_0000000000004526,US_0000000000001698,US_0000000000001645,US_0000000000020375,US_0000000000001523,US_0000000000004039,US_0000000000002088,US_0000000000001955,US_0000000000001479,US_0000000000001956,US_0000000000003633,US_0000000000002086,US_0000000000009035,US_0000000000003993,US_0000000000005786,US_0000000000003596,US_0000000000004002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000007372,US_0000000000001400,US_0000000000000071,US_0000000000000027,US_0000000000001322,US_0000000000004526,US_0000000000001698,US_0000000000001645,US_0000000000020375,US_0000000000001523,US_0000000000004039,US_0000000000002088,US_0000000000001955,US_0000000000001479,US_0000000000001956,US_0000000000003633,US_0000000000002086,US_0000000000009035,US_0000000000003993,US_0000000000005786,US_0000000000003596,US_0000000000004002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002138,US_0000000000005624,US_0000000000003633,US_0000000000005786,US_0000000000003993,US_0000000000001523,US_0000000000005764,US_0000000000005731,US_0000000000025166,US_0000000000001719,US_0000000000000640,US_0000000000003806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002294,US_0000000000005624,US_0000000000003633,US_0000000000005786,US_0000000000003993,US_0000000000001523,US_0000000000005764,US_0000000000005731,US_0000000000001719,US_0000000000000640,US_0000000000025166,US_0000000000003806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002571,US_0000000000005624,US_0000000000003633,US_0000000000005786,US_0000000000003993,US_0000000000001523,US_0000000000005764,US_0000000000005731,US_0000000000025166,US_0000000000001719,US_0000000000000640,US_0000000000003806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000015934,US_0000000000005624,US_0000000000003633,US_0000000000005786,US_0000000000003993,US_0000000000001523,US_0000000000005764,US_0000000000005731,US_0000000000000640,US_0000000000001719,US_0000000000025166,US_0000000000003806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000030615,US_0000000000005624,US_0000000000003633,US_0000000000005786,US_0000000000003993,US_0000000000001523,US_0000000000005764,US_0000000000005731,US_0000000000000640,US_0000000000025166,US_0000000000001719,US_0000000000003806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000030616,US_0000000000005624,US_0000000000003633,US_0000000000005786,US_0000000000003993,US_0000000000001523,US_0000000000005764,US_0000000000005731,US_0000000000000640,US_0000000000025166,US_0000000000001719,US_0000000000003806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002139,US_0000000000005623,US_0000000000005620,US_0000000000001523,US_0000000000004020,US_0000000000003925,US_0000000000002088,US_0000000000003552,US_0000000000004008,US_0000000000003557,US_0000000000004002,US_0000000000001956,US_0000000000025166,US_0000000000001719,US_0000000000000640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002314,US_0000000000005620,US_0000000000005623,US_0000000000001523,US_0000000000003925,US_0000000000004020,US_0000000000002088,US_0000000000003552,US_0000000000004008,US_0000000000003557,US_0000000000004002,US_0000000000001956,US_0000000000001719,US_0000000000025166,US_0000000000000640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000000038,US_0000000000000026,US_0000000000002129,US_0000000000001680,US_0000000000001970,US_0000000000000088,US_0000000000003333,US_0000000000001331,US_0000000000000027,US_0000000000001322,US_0000000000004526,US_0000000000044691,US_0000000000002032,US_0000000000001671,US_0000000000000294,US_0000000000001017,US_0000000000001386,US_0000000000002278,US_0000000000001955,US_0000000000002650,US_0000000000002249,US_0000000000002255,US_0000000000001996,US_0000000000001786,US_0000000000001705,US_0000000000002014,US_0000000000000821,US_0000000000002803,US_0000000000025261,US_0000000000034425,US_0000000000034062,US_0000000000009548,US_0000000000034063,US_0000000000001211,US_0000000000000129,US_0000000000005046,US_0000000000001798,US_0000000000001522,US_0000000000001227,US_0000000000004228,US_0000000000001152,US_0000000000001964,US_0000000000001340,US_0000000000002045,US_0000000000034051,US_0000000000023274,US_0000000000020375,US_0000000000004019,US_0000000000001493,US_0000000000000532,US_0000000000001409,US_0000000000015930,US_0000000000002966,US_0000000000038208,US_0000000000001262,US_0000000000000208,US_0000000000008648,US_0000000000002332,US_0000000000000289,US_0000000000002326,US_0000000000002372,US_0000000000009030,US_0000000000001748,US_0000000000010292,US_0000000000004030,US_0000000000009035,US_0000000000001380,US_0000000000001411,US_0000000000002021,US_0000000000045064,US_0000000000008854,US_0000000000002040,US_0000000000002016,US_0000000000002381,US_0000000000000570,US_0000000000002051,US_0000000000000388,US_0000000000001710,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000000047,US_0000000000000026,US_0000000000002129,US_0000000000001970,US_0000000000001680,US_0000000000000088,US_0000000000003333,US_0000000000001331,US_0000000000001322,US_0000000000000027,US_0000000000004526,US_0000000000044691,US_0000000000002032,US_0000000000001671,US_0000000000000294,US_0000000000001017,US_0000000000001386,US_0000000000002278,US_0000000000001955,US_0000000000002650,US_0000000000002249,US_0000000000002255,US_0000000000001996,US_0000000000001786,US_0000000000001705,US_0000000000002014,US_0000000000000821,US_0000000000002803,US_0000000000025261,US_0000000000034425,US_0000000000034063,US_0000000000009548,US_0000000000034062,US_0000000000001211,US_0000000000000129,US_0000000000005046,US_0000000000001798,US_0000000000001227,US_0000000000004228,US_0000000000001522,US_0000000000001152,US_0000000000001964,US_0000000000001340,US_0000000000023274,US_0000000000002045,US_0000000000034051,US_0000000000020375,US_0000000000004019,US_0000000000001493,US_0000000000000532,US_0000000000001409,US_0000000000038208,US_0000000000002966,US_0000000000015930,US_0000000000001262,US_0000000000000208,US_0000000000008648,US_0000000000002332,US_0000000000000289,US_0000000000002326,US_0000000000002372,US_0000000000009030,US_0000000000001748,US_0000000000010292,US_0000000000004030,US_0000000000009035,US_0000000000001380,US_0000000000001411,US_0000000000002051,US_0000000000008854,US_0000000000002016,US_0000000000002381,US_0000000000045064,US_0000000000000388,US_0000000000000570,US_0000000000002040,US_0000000000002021,US_0000000000001710,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000000904,US_0000000000020375,US_0000000000003998,US_0000000000003633,US_0000000000003802,US_0000000000003830,US_0000000000001956,US_0000000000003557,US_0000000000004018,US_0000000000003806,US_0000000000001523,US_0000000000002088,US_0000000000001719,US_0000000000025166,US_0000000000000640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002339,US_0000000000020375,US_0000000000003998,US_0000000000003633,US_0000000000003830,US_0000000000003802,US_0000000000001956,US_0000000000003557,US_0000000000004018,US_0000000000003806,US_0000000000001523,US_0000000000002088,US_0000000000000640,US_0000000000025166,US_0000000000001719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002340,US_0000000000020375,US_0000000000003998,US_0000000000003633,US_0000000000003802,US_0000000000003830,US_0000000000001956,US_0000000000003557,US_0000000000004018,US_0000000000003806,US_0000000000001523,US_0000000000002088,US_0000000000025166,US_0000000000000640,US_0000000000001719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000019536,US_0000000000020375,US_0000000000003998,US_0000000000003633,US_0000000000003830,US_0000000000003802,US_0000000000001956,US_0000000000003557,US_0000000000004018,US_0000000000003806,US_0000000000001523,US_0000000000002088,US_0000000000001719,US_0000000000000640,US_0000000000025166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000020577,US_0000000000020375,US_0000000000003998,US_0000000000003633,US_0000000000003830,US_0000000000003802,US_0000000000001956,US_0000000000003557,US_0000000000004018,US_0000000000003806,US_0000000000001523,US_0000000000002088,US_0000000000001719,US_0000000000025166,US_0000000000000640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000020580,US_0000000000020375,US_0000000000003998,US_0000000000003633,US_0000000000003802,US_0000000000003830,US_0000000000001956,US_0000000000003557,US_0000000000004018,US_0000000000003806,US_0000000000001523,US_0000000000002088,US_0000000000025166,US_0000000000001719,US_0000000000000640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002449,US_0000000000025166,US_0000000000000640,US_0000000000001719,US_0000000000003798,US_0000000000005731,US_0000000000005764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000022366,US_0000000000000640,US_0000000000001719,US_0000000000025166,US_0000000000003798,US_0000000000005764,US_0000000000005731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000001063,US_0000000000008939,US_0000000000004975,US_0000000000002684,US_0000000000001776,US_0000000000002648,US_0000000000015943,US_0000000000001500,US_0000000000004846,US_0000000000000419,US_0000000000008490,US_0000000000004480,US_0000000000001351,US_0000000000001358,US_0000000000004004,US_0000000000005623,US_0000000000005620,US_0000000000003992,US_0000000000003555,US_0000000000030267,US_0000000000003925,US_0000000000004020,US_0000000000003843,US_0000000000004009,US_0000000000003831,US_0000000000003022,US_0000000000001134,US_0000000000001955,US_0000000000002086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000000431,US_0000000000004025,US_0000000000004033,US_0000000000003848,US_0000000000003802,US_0000000000003830,US_0000000000003998,US_0000000000003806,US_0000000000003843,US_0000000000004020,US_0000000000003925,US_0000000000001956,US_0000000000001523,US_0000000000002088,US_0000000000025166,US_0000000000000640,US_0000000000001719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002329,US_0000000000004033,US_0000000000004025,US_0000000000003848,US_0000000000003802,US_0000000000003830,US_0000000000003998,US_0000000000003806,US_0000000000003843,US_0000000000003925,US_0000000000004020,US_0000000000001956,US_0000000000001523,US_0000000000002088,US_0000000000025166,US_0000000000000640,US_0000000000001719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000001362,US_0000000000001523,US_0000000000002088,US_0000000000003930,US_0000000000005741,US_0000000000004012,US_0000000000003633,US_0000000000003806,US_0000000000002691,US_0000000000004006,US_0000000000005767,US_0000000000003552,US_0000000000003993,US_0000000000001719,US_0000000000000640,US_0000000000025166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000010059,US_0000000000001523,US_0000000000002088,US_0000000000005741,US_0000000000004012,US_0000000000003930,US_0000000000003633,US_0000000000003806,US_0000000000005767,US_0000000000002691,US_0000000000004006,US_0000000000003552,US_0000000000003993,US_0000000000001719,US_0000000000025166,US_0000000000000640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002383,US_0000000000003993,US_0000000000001719,US_0000000000000640,US_0000000000025166,US_0000000000005731,US_0000000000005764,US_0000000000003806,US_0000000000004006,US_0000000000005767,US_0000000000002691,US_0000000000003798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002429,US_0000000000001817,US_0000000000001825,US_0000000000038226,US_0000000000007320,US_0000000000000623,US_0000000000000622,US_0000000000000624,US_0000000000000537,US_0000000000000621,US_0000000000000534,US_0000000000000545,US_0000000000002638,US_0000000000000625,US_0000000000038233,US_0000000000004321,US_0000000000004040,US_0000000000003983,US_0000000000004026,US_0000000000003933,US_0000000000003599,US_0000000000004015,US_0000000000005588,US_0000000000017006,US_0000000000000108,US_0000000000010260,US_0000000000010924,US_0000000000001134,US_0000000000004034,US_0000000000007361,US_0000000000012917,US_0000000000000182,US_0000000000010760,US_0000000000009673,US_0000000000000136,US_0000000000000212,US_0000000000000005,US_0000000000001962,US_0000000000000576,US_0000000000003856,US_0000000000001663,US_0000000000002122,US_0000000000001475,US_0000000000000041,US_0000000000000272,US_0000000000000273,US_0000000000002875,US_0000000000001498,US_0000000000001861,US_0000000000001812,US_0000000000002549,US_0000000000000020,US_0000000000001246,US_0000000000001358,US_0000000000004480,US_0000000000001351,US_0000000000001053,US_0000000000001910,US_0000000000002615,US_0000000000000745,US_0000000000002655,US_0000000000001458,US_0000000000039441,US_0000000000002822,US_0000000000001035,US_0000000000001036,US_0000000000000669,US_0000000000039440,US_0000000000000107,US_0000000000001500,US_0000000000002372,US_0000000000001710,US_0000000000010534,US_0000000000001044,US_0000000000020375,US_0000000000009035,US_0000000000002326,US_0000000000010292,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000002451,US_0000000000001817,US_0000000000001825,US_0000000000000621,US_0000000000007320,US_0000000000000622,US_0000000000000537,US_0000000000038233,US_0000000000000534,US_0000000000000545,US_0000000000002638,US_0000000000000623,US_0000000000004321,US_0000000000000624,US_0000000000000625,US_0000000000038226,US_0000000000004040,US_0000000000004026,US_0000000000003983,US_0000000000003933,US_0000000000003599,US_0000000000004015,US_0000000000005588,US_0000000000017006,US_0000000000000108,US_0000000000010924,US_0000000000001134,US_0000000000010260,US_0000000000004034,US_0000000000012917,US_0000000000007361,US_0000000000000182,US_0000000000010760,US_0000000000000136,US_0000000000009673,US_0000000000000212,US_0000000000000005,US_0000000000000576,US_0000000000001962,US_0000000000003856,US_0000000000001663,US_0000000000002122,US_0000000000001475,US_0000000000000273,US_0000000000000041,US_0000000000000272,US_0000000000002875,US_0000000000001498,US_0000000000001861,US_0000000000001812,US_0000000000002549,US_0000000000000020,US_0000000000001246,US_0000000000001358,US_0000000000001351,US_0000000000004480,US_0000000000039441,US_0000000000001036,US_0000000000001035,US_0000000000002615,US_0000000000001458,US_0000000000001910,US_0000000000000669,US_0000000000001053,US_0000000000039440,US_0000000000002822,US_0000000000000745,US_0000000000002655,US_0000000000000107,US_0000000000001500,US_0000000000002372,US_0000000000001710,US_0000000000001044,US_0000000000010534,US_0000000000020375,US_0000000000009035,US_0000000000002326,US_0000000000010292,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000035527,US_0000000000001817,US_0000000000001825,US_0000000000004321,US_0000000000000624,US_0000000000000621,US_0000000000000545,US_0000000000000625,US_0000000000000622,US_0000000000002638,US_0000000000038226,US_0000000000000537,US_0000000000007320,US_0000000000000623,US_0000000000000534,US_0000000000038233,US_0000000000004040,US_0000000000003983,US_0000000000004026,US_0000000000003599,US_0000000000003933,US_0000000000004015,US_0000000000005588,US_0000000000017006,US_0000000000000108,US_0000000000010924,US_0000000000010260,US_0000000000001134,US_0000000000004034,US_0000000000007361,US_0000000000012917,US_0000000000010760,US_0000000000000182,US_0000000000000136,US_0000000000009673,US_0000000000000005,US_0000000000000212,US_0000000000000576,US_0000000000001962,US_0000000000003856,US_0000000000001663,US_0000000000002122,US_0000000000001475,US_0000000000000273,US_0000000000000041,US_0000000000000272,US_0000000000002875,US_0000000000001498,US_0000000000001861,US_0000000000001812,US_0000000000002549,US_0000000000000020,US_0000000000001246,US_0000000000004480,US_0000000000001351,US_0000000000001358,US_0000000000002655,US_0000000000039440,US_0000000000001035,US_0000000000001910,US_0000000000001053,US_0000000000002615,US_0000000000039441,US_0000000000000669,US_0000000000001458,US_0000000000000745,US_0000000000001036,US_0000000000002822,US_0000000000000107,US_0000000000001500,US_0000000000002372,US_0000000000001710,US_0000000000010534,US_0000000000001044,US_0000000000020375,US_0000000000009035,US_0000000000002326,US_0000000000010292,,,,,,,,,,,,,,,,,,,,,,,
US_0000000000000027,US_0000000000002423,US_0000000000001238,US_0000000000000861,US_0000000000001224,US_0000000000010471,US_0000000000000038,US_0000000000000047,US_0000000000001331,US_0000000000000760,US_0000000000001549,US_0000000000002249,US_0000000000000026,US_0000000000002129,US_0000000000001503,US_0000000000005046,US_0000000000000129,US_0000000000000131,US_0000000000002286,US_0000000000001267,US_0000000000000012,US_0000000000002386,US_0000000000001386,US_0000000000001786,US_0000000000001705,US_0000000000001908,US_0000000000001624,US_0000000000002438,US_0000000000002278,US_0000000000010452,US_0000000000009783,US_0000000000001681,US_0000000000002333,US_0000000000001520,US_0000000000002650,US_0000000000002032,US_0000000000044691,US_0000000000001671,US_0000000000002844,US_0000000000002830,US_0000000000002803,US_0000000000025261,US_0000000000002651,US_0000000000000294,US_0000000000001017,US_0000000000000098,US_0000000000001340,US_0000000000000289,US_0000000000001996,US_0000000000010799,US_0000000000002045,US_0000000000034051,US_0000000000023274,US_0000000000008722,US_0000000000007716,US_0000000000000145,US_0000000000000146,US_0000000000001113,US_0000000000009817,US_0000000000001409,US_0000000000010292,US_0000000000007698,US_0000000000011033,US_0000000000062545,US_0000000000062546,US_0000000000001380,US_0000000000002966,US_0000000000038208,US_0000000000015930,US_0000000000004175,US_0000000000001119,US_0000000000001191,US_0000000000001190,US_0000000000001493,US_0000000000007308,US_0000000000008648,US_0000000000001435,US_0000000000001748,US_0000000000004019,US_0000000000005587,US_0000000000017873,US_0000000000001411,US_0000000000003852,US_0000000000002040,US_0000000000008854,US_0000000000002016,US_0000000000002051,US_0000000000000570,US_0000000000000388,US_0000000000002381,US_0000000000045064,US_0000000000002021,US_0000000000001710,US_0000000000002322,,,,,,,
